lambda_ratio,mean_c_index,sd_c_index,se_c_index,min_c_index,max_c_index,inner_folds,best_mean,one_se_eligible,selected,one_se_threshold,repeat_id,outer_fold,analysis_key
0.0401945033361513,0.571051881993918,0.0158485942290015,0.00708770680877166,0.545901639344262,0.585661570901423,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.0308733199257026,0.571051881993918,0.0158485942290015,0.00708770680877166,0.545901639344262,0.585661570901423,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.0237137370566166,0.571051881993918,0.0158485942290015,0.00708770680877166,0.545901639344262,0.585661570901423,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.0182144753639595,0.570167904093365,0.0163343517530816,0.00730494417765666,0.545901639344262,0.585661570901423,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.0139905031413729,0.570167904093365,0.0163343517530816,0.00730494417765666,0.545901639344262,0.585661570901423,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.0107460782832132,0.570167904093365,0.0163343517530816,0.00730494417765666,0.545901639344262,0.585661570901423,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.00825404185268019,0.570167904093365,0.0163343517530816,0.00730494417765666,0.545901639344262,0.585661570901423,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.00633991351172485,0.570167904093365,0.0163343517530816,0.00730494417765666,0.545901639344262,0.585661570901423,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.00486967525165863,0.570167904093365,0.0163343517530816,0.00730494417765666,0.545901639344262,0.585661570901423,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.00374038810036779,0.570167904093365,0.0163343517530816,0.00730494417765666,0.545901639344262,0.585661570901423,5,FALSE,TRUE,FALSE,0.564734816799219,1,2,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
